,epoch,loss_mean,loss_std,proposal_width,acceptance_rate,walltime
124,124,0.03436224162578583,0.014320144429802895,"tensor(0.6270, device='cuda:0')","tensor(0.4929, device='cuda:0')",0.01229140099894721
125,125,0.033130623400211334,0.013943684287369251,"tensor(0.6435, device='cuda:0')","tensor(0.5195, device='cuda:0')",0.011591916001634672
126,126,0.032197728753089905,0.013582726940512657,"tensor(0.6234, device='cuda:0')","tensor(0.4956, device='cuda:0')",0.011628293999820016
127,127,0.03127793222665787,0.013292987830936909,"tensor(0.6338, device='cuda:0')","tensor(0.5020, device='cuda:0')",0.015571146002912428
128,128,0.030422810465097427,0.012972385622560978,"tensor(0.6267, device='cuda:0')","tensor(0.5112, device='cuda:0')",0.012384267000015825
129,129,0.029174447059631348,0.012604353949427605,"tensor(0.6307, device='cuda:0')","tensor(0.5059, device='cuda:0')",0.011783176996686962
130,130,0.028024012222886086,0.012557962909340858,"tensor(0.6422, device='cuda:0')","tensor(0.5115, device='cuda:0')",0.011875705000420567
131,131,0.027639135718345642,0.012247996404767036,"tensor(0.6360, device='cuda:0')","tensor(0.5037, device='cuda:0')",0.011311124995700084
132,132,0.026637546718120575,0.012085288763046265,"tensor(0.6277, device='cuda:0')","tensor(0.4998, device='cuda:0')",0.013162447001377586
133,133,0.025758376345038414,0.01158882025629282,"tensor(0.6437, device='cuda:0')","tensor(0.5071, device='cuda:0')",0.012586459000885952
134,134,0.02467687800526619,0.011494825594127178,"tensor(0.6254, device='cuda:0')","tensor(0.4966, device='cuda:0')",0.012708452995866537
135,135,0.02427167072892189,0.011256201192736626,"tensor(0.6411, device='cuda:0')","tensor(0.5022, device='cuda:0')",0.011660000003757887
136,136,0.023292599245905876,0.01142766885459423,"tensor(0.6158, device='cuda:0')","tensor(0.4849, device='cuda:0')",0.01147312400280498
137,137,0.0223529189825058,0.010533698834478855,"tensor(0.6293, device='cuda:0')","tensor(0.4976, device='cuda:0')",0.018881160001910757
138,138,0.021962273865938187,0.010747815482318401,"tensor(0.6338, device='cuda:0')","tensor(0.5066, device='cuda:0')",0.013161731003492605
139,139,0.021154800429940224,0.01027212105691433,"tensor(0.6335, device='cuda:0')","tensor(0.5095, device='cuda:0')",0.013076374001684599
140,140,0.020163334906101227,0.010309342294931412,"tensor(0.6324, device='cuda:0')","tensor(0.4971, device='cuda:0')",0.012752545000694226
141,141,0.019851166754961014,0.009811654686927795,"tensor(0.6353, device='cuda:0')","tensor(0.5054, device='cuda:0')",0.01216078700235812
142,142,0.019205089658498764,0.009883729740977287,"tensor(0.6474, device='cuda:0')","tensor(0.5151, device='cuda:0')",0.011805998998170253
143,143,0.018305830657482147,0.009594855830073357,"tensor(0.6273, device='cuda:0')","tensor(0.5037, device='cuda:0')",0.011503304995130748
144,144,0.01774555817246437,0.009336990304291248,"tensor(0.6308, device='cuda:0')","tensor(0.5000, device='cuda:0')",0.012055024999426678
145,145,0.017140626907348633,0.009382038377225399,"tensor(0.6131, device='cuda:0')","tensor(0.4915, device='cuda:0')",0.01191153500258224
146,146,0.016866987571120262,0.009079552255570889,"tensor(0.6363, device='cuda:0')","tensor(0.4998, device='cuda:0')",0.012257845999556594
147,147,0.01597202941775322,0.008809921331703663,"tensor(0.6408, device='cuda:0')","tensor(0.5027, device='cuda:0')",0.014300602997536771
148,148,0.01569528877735138,0.008879792876541615,"tensor(0.6278, device='cuda:0')","tensor(0.5029, device='cuda:0')",0.011020990001270548
149,149,0.015152637846767902,0.008579212240874767,"tensor(0.6246, device='cuda:0')","tensor(0.4861, device='cuda:0')",0.011846012996102218
150,150,0.0148818613961339,0.008396456018090248,"tensor(0.6311, device='cuda:0')","tensor(0.5044, device='cuda:0')",0.011986468998657074
151,151,0.014362807385623455,0.0082559734582901,"tensor(0.6351, device='cuda:0')","tensor(0.5032, device='cuda:0')",0.011917133997485507
152,152,0.01381111703813076,0.008305758237838745,"tensor(0.6366, device='cuda:0')","tensor(0.5095, device='cuda:0')",0.011207217998162378
153,153,0.013223208487033844,0.008162224665284157,"tensor(0.6296, device='cuda:0')","tensor(0.4932, device='cuda:0')",0.0120608520010137
154,154,0.013103661127388477,0.00827642809599638,"tensor(0.6319, device='cuda:0')","tensor(0.4988, device='cuda:0')",0.011577039003896061
155,155,0.01256298366934061,0.008040345273911953,"tensor(0.6497, device='cuda:0')","tensor(0.4941, device='cuda:0')",0.011533548997249454
156,156,0.012056717649102211,0.007799804210662842,"tensor(0.6471, device='cuda:0')","tensor(0.5129, device='cuda:0')",0.011637556002824567
